问题ID,变量数,约束数,层数,最佳解概率(%),满足约束概率(%),ARG,平均成本,迭代次数
6vars_1cons_20251210_152217_527,6,1,4,0.0,98.828125,128.0680342811,-387.2041015625,86
6vars_1cons_20251210_152217_527,6,1,5,0.0,89.94140625,4365.0488426752,-13098.146484375,106
6vars_1cons_20251210_152217_527,6,1,6,0.0,94.04296875,2007.2115952324,-6024.634765625,107
6vars_1cons_20251210_152217_527,6,1,7,0.0,98.4375,364.4459647565,-1096.337890625,140
6vars_1cons_20251210_152217_473,6,1,1,0.0,100.0,0.1429268972,11.9990234375,30
6vars_1cons_20251210_152217_473,6,1,2,0.0,100.0,0.1428571428,12.0,36
6vars_1cons_20251210_152217_473,6,1,3,0.0,98.828125,132.7795060436,-1844.9130859375,64
6vars_1cons_20251210_152217_473,6,1,4,0.0,99.609375,59.569335895,-819.970703125,82
6vars_1cons_20251210_152217_473,6,1,5,0.0,97.75390625,89.3449357621,-1236.8291015625,116
6vars_1cons_20251210_152217_473,6,1,6,0.0,96.38671875,116.7852956755,-1620.994140625,118
6vars_1cons_20251210_152217_473,6,1,7,0.0,99.8046875,18.4658202993,-244.521484375,156
6vars_2cons_20251210_152217_670,6,2,1,0.0,99.70703125,498.2716241212,-10484.7041015625,34
6vars_2cons_20251210_152217_670,6,2,2,0.0,99.90234375,166.0905413737,-3508.9013671875,42
6vars_2cons_20251210_152217_670,6,2,3,0.0,0.0,8770.6366764235,-184204.3701171875,64
6vars_2cons_20251210_152217_670,6,2,4,0.0,34.86328125,47113.0446652919,-989394.9375,73
6vars_2cons_20251210_152217_670,6,2,5,0.0,32.32421875,27471.8398568318,-576929.63671875,96
6vars_2cons_20251210_152217_670,6,2,6,0.0,73.046875,27397.1728646088,-575361.6298828125,114
6vars_2cons_20251210_152217_670,6,2,7,0.0,4.1015625,28783.8006089447,-604480.8125,150
6vars_2cons_20251210_152217_444,6,2,3,0.0,53.61328125,26134.450408048,-392031.755859375,68
6vars_2cons_20251210_152217_444,6,2,4,0.0,20.21484375,66395.990669264,-995954.859375,87
6vars_2cons_20251210_152217_444,6,2,5,0.0,41.015625,70493.5096173082,-1057417.6435546875,91
6vars_2cons_20251210_152217_444,6,2,6,0.0,19.23828125,49199.7415692582,-738011.123046875,129
6vars_2cons_20251210_152217_444,6,2,7,0.0,49.51171875,33848.6441631908,-507744.662109375,158
6vars_2cons_20251210_152217_457,6,2,2,0.0,99.90234375,51198925781.25,-511.9892578125,49
6vars_2cons_20251210_152217_457,6,2,3,0.0,0.0,59296992285156.25,-592969.9228515625,75
6vars_2cons_20251210_152217_457,6,2,4,0.0,36.328125,24050123437500.0,-240501.234375,102
6vars_2cons_20251210_152217_457,6,2,5,0.0,88.57421875,5907054785156.25,-59070.5478515625,115
6vars_2cons_20251210_152217_457,6,2,6,0.0,97.265625,1532742968750.0,-15327.4296875,166
6vars_2cons_20251210_152217_457,6,2,7,0.0,88.28125,5750179296875.0,-57501.79296875,142
6vars_1cons_20251210_152217_594,6,1,1,0.0,100.0,0.4000000003,-21.0,29
6vars_1cons_20251210_152217_594,6,1,2,0.0,100.0,0.4000000003,-21.0,52
6vars_1cons_20251210_152217_594,6,1,3,0.0,4.6875,2122.4755873525,-31852.1337890625,64
6vars_1cons_20251210_152217_594,6,1,4,0.0,41.015625,1538.0727223795,-23086.0908203125,94
6vars_1cons_20251210_152217_594,6,1,5,0.0,95.80078125,328.9013023026,-4948.51953125,120
6vars_1cons_20251210_152217_594,6,1,6,0.0,13.28125,2508.4735693806,-37642.103515625,138
6vars_1cons_20251210_152217_594,6,1,7,0.0,92.7734375,196.3776042976,-2960.6640625,147
6vars_2cons_20251210_152217_823,6,2,2,0.0,99.8046875,106.6634111028,-316.990234375,44
6vars_2cons_20251210_152217_823,6,2,3,0.0,99.70703125,159.9951166542,-476.9853515625,58
6vars_2cons_20251210_152217_823,6,2,7,0.0,99.8046875,106.6634111028,-316.990234375,126
6vars_2cons_20251210_152217_157,6,2,1,0.0,99.90234375,1383.9548305245,-5531.8193359375,31
6vars_2cons_20251210_152217_157,6,2,2,0.0,0.0,81394.7656656537,-325575.0634765625,54
6vars_2cons_20251210_152217_157,6,2,3,0.0,0.0,93778.4411718039,-375109.765625,58
6vars_2cons_20251210_152217_157,6,2,4,0.0,0.390625,211951.2436107469,-847800.9765625,74
6vars_2cons_20251210_152217_157,6,2,5,0.0,25.5859375,213991.2548361156,-855961.021484375,98
6vars_2cons_20251210_152217_157,6,2,6,0.0,19.23828125,210784.5885843667,-843134.3564453125,100
6vars_2cons_20251210_152217_157,6,2,7,0.0,7.421875,120484.8126870692,-481935.251953125,143
6vars_3cons_20251210_152217_558,6,3,1,0.0,99.90234375,3231.8857098686,-3230.8857421875,24
6vars_3cons_20251210_152217_558,6,3,3,0.0,96.38671875,119579.7712651398,-119578.7724609375,64
6vars_3cons_20251210_152217_558,6,3,4,0.0,99.609375,12927.5428394746,-12926.54296875,86
6vars_3cons_20251210_152217_558,6,3,5,0.0,99.90234375,3231.8857098686,-3230.8857421875,99
6vars_1cons_20251210_152217_775,6,1,1,0.0,99.609375,25.3803943332,-511.98828125,32
6vars_1cons_20251210_152217_775,6,1,2,0.0,95.703125,154.8914619798,-3231.720703125,56
6vars_1cons_20251210_152217_775,6,1,3,0.0,15.13671875,2952.1648516448,-61974.4619140625,69
6vars_1cons_20251210_152217_775,6,1,4,0.0,47.8515625,2150.5262266545,-45140.05078125,89
6vars_1cons_20251210_152217_775,6,1,5,0.0,46.484375,1761.8212882235,-36977.2470703125,94
6vars_1cons_20251210_152217_775,6,1,6,0.0,62.6953125,923.8134296196,-19379.08203125,123
6vars_1cons_20251210_152217_775,6,1,7,0.0,78.125,744.5221815651,-15613.9658203125,169
6vars_3cons_20251210_152217_425,6,3,2,0.0,99.31640625,2258.2114987617,-15814.48046875,48
6vars_3cons_20251210_152217_425,6,3,3,0.0,85.3515625,25023.0647678901,-175168.453125,78
6vars_3cons_20251210_152217_425,6,3,4,0.0,99.31640625,1014.8180818069,-7110.7265625,95
6vars_3cons_20251210_152217_425,6,3,5,0.0,99.31640625,1014.8180818069,-7110.7265625,111
6vars_3cons_20251210_152217_425,6,3,6,0.0,99.90234375,411.415458177,-2886.908203125,112
6vars_3cons_20251210_152217_425,6,3,7,0.0,99.70703125,612.5496660536,-4294.84765625,146
6vars_1cons_20251210_152217_872,6,1,1,0.0,100.0,0.6666666674,-15.0,27
6vars_1cons_20251210_152217_872,6,1,2,0.0,99.8046875,64.6651476413,-590.986328125,53
6vars_1cons_20251210_152217_872,6,1,3,0.0,77.24609375,1134.9877399764,-10223.8896484375,68
6vars_1cons_20251210_152217_872,6,1,4,0.0,99.8046875,64.3694662174,-588.3251953125,91
6vars_1cons_20251210_152217_872,6,1,5,0.0,95.1171875,576.7980692173,-5200.1826171875,99
6vars_1cons_20251210_152217_872,6,1,6,0.0,96.875,285.2855905948,-2576.5703125,116
6vars_1cons_20251210_152217_872,6,1,7,0.0,99.90234375,4.0687934073,-45.619140625,127
6vars_1cons_20251210_152217_688,6,1,1,0.0,100.0,0.2272727272,17.0,32
6vars_1cons_20251210_152217_688,6,1,2,0.0,99.90234375,6.0431463041,-110.94921875,49
6vars_1cons_20251210_152217_688,6,1,3,0.0,98.33984375,208.2082296639,-4558.5810546875,76
6vars_1cons_20251210_152217_688,6,1,4,0.0,11.62109375,5418.8068601079,-119191.7509765625,89
6vars_1cons_20251210_152217_688,6,1,5,0.0,49.8046875,4190.7409426974,-92174.30078125,114
6vars_1cons_20251210_152217_688,6,1,6,0.0,86.1328125,1240.8240406292,-27276.12890625,118
6vars_1cons_20251210_152217_688,6,1,7,0.0,81.54296875,1928.8401535977,-42412.4833984375,132
6vars_1cons_20251210_152217_758,6,1,2,0.0,65.234375,9796.2330444719,-78377.8642578125,50
6vars_1cons_20251210_152217_758,6,1,3,0.0,42.3828125,12504.5639804745,-100044.51171875,74
6vars_1cons_20251210_152217_758,6,1,4,0.0,36.71875,11852.8518214567,-94830.814453125,92
6vars_1cons_20251210_152217_758,6,1,5,0.0,21.97265625,14308.6113460108,-114476.890625,110
6vars_1cons_20251210_152217_758,6,1,6,0.0,26.85546875,6989.9339686984,-55927.4716796875,133
6vars_1cons_20251210_152217_758,6,1,7,0.0,29.1015625,12385.5639803257,-99092.51171875,151
6vars_3cons_20251210_152217_697,6,3,2,0.0,99.12109375,21610.0022066125,-64827.0068359375,45
6vars_3cons_20251210_152217_697,6,3,3,0.0,99.21875,23892.6079932746,-71674.82421875,62
6vars_3cons_20251210_152217_697,6,3,4,0.0,53.125,1176327.1946466176,-3528978.595703125,79
6vars_3cons_20251210_152217_697,6,3,5,0.0,83.3984375,467057.8988337654,-1401170.701171875,143
6vars_3cons_20251210_152217_697,6,3,6,0.0,98.828125,35625.5968864563,-106873.791015625,141
6vars_3cons_20251210_152217_697,6,3,7,0.0,76.171875,575598.902378212,-1726793.712890625,151
6vars_2cons_20251210_152217_268,6,2,1,0.0,99.8046875,556783300781.25,-5567.8330078125,27
6vars_2cons_20251210_152217_268,6,2,2,0.0,99.8046875,6400390625.0,-64.00390625,49
6vars_2cons_20251210_152217_268,6,2,3,0.0,97.65625,537590039062.5,-5375.900390625,84
6vars_2cons_20251210_152217_268,6,2,4,0.0,9.765625,18431714355468.75,-184317.1435546875,85
6vars_2cons_20251210_152217_268,6,2,5,0.0,39.16015625,43992592480468.75,-439925.9248046875,107
6vars_2cons_20251210_152217_268,6,2,6,0.0,19.3359375,46277230468750.0,-462772.3046875,105
6vars_2cons_20251210_152217_268,6,2,7,0.0,13.0859375,8732815039062.5,-87328.150390625,154
6vars_2cons_20251210_152217_206,6,2,2,0.0,99.0234375,2858.5787712774,-17145.47265625,56
6vars_2cons_20251210_152217_206,6,2,3,0.0,99.70703125,799.9755846042,-4793.853515625,66
6vars_2cons_20251210_152217_206,6,2,4,0.0,98.53515625,4959.8453693378,-29753.072265625,88
6vars_2cons_20251210_152217_206,6,2,5,0.0,99.51171875,1813.2763641654,-10873.658203125,116
6vars_2cons_20251210_152217_206,6,2,6,0.0,99.51171875,1525.2861302704,-9145.716796875,128
6vars_2cons_20251210_152217_737,6,2,3,0.0,46.875,82537.9420354994,-660295.537109375,63
6vars_2cons_20251210_152217_737,6,2,4,0.0,97.55859375,1907.9709448807,-15255.767578125,96
6vars_2cons_20251210_152217_737,6,2,5,0.0,62.40234375,137288.3661613973,-1098298.9306640625,106
6vars_2cons_20251210_152217_737,6,2,6,0.0,42.67578125,116965.4058596526,-935715.248046875,112
6vars_2cons_20251210_152217_737,6,2,7,0.0,19.53125,70703.3398774411,-565618.7197265625,151
6vars_3cons_20251210_152217_770,6,3,1,0.0,99.51171875,788.5438761213,-11053.6142578125,30
6vars_3cons_20251210_152217_770,6,3,4,0.0,99.8046875,315.4175504485,-4429.845703125,74
