问题ID,变量数,约束数,层数,最佳解概率(%),满足约束概率(%),ARG,平均成本,迭代次数
5vars_3cons_20251210_151911_930,5,3,7,0.0,97.16796875,19177.9701160099,-57536.91015625,136
5vars_2cons_20251210_151911_753,5,2,2,0.0,99.90234375,39.3840143928,-498.9921875,43
5vars_2cons_20251210_151911_753,5,2,3,0.0,98.2421875,708.9122590701,-9202.859375,59
5vars_2cons_20251210_151911_753,5,2,4,0.0,99.8046875,78.7680287856,-1010.984375,82
5vars_2cons_20251210_151911_753,5,2,5,0.0,99.8046875,78.7680287856,-1010.984375,102
5vars_2cons_20251210_151911_101,5,2,2,0.0,99.90234375,333.7027069499,-2342.9189453125,55
5vars_2cons_20251210_151911_101,5,2,3,0.0,0.0,43872.6945381217,-307115.861328125,62
5vars_2cons_20251210_151911_101,5,2,4,0.0,54.6875,91521.6632166827,-640658.6416015625,81
5vars_2cons_20251210_151911_101,5,2,5,0.0,88.96484375,21197.0436965761,-148386.3056640625,98
5vars_2cons_20251210_151911_101,5,2,6,0.0,0.0,35840.9510835674,-250893.6572265625,116
5vars_2cons_20251210_151911_101,5,2,7,0.0,86.62109375,43952.764990245,-307676.3544921875,145
5vars_3cons_20251210_151911_621,5,3,2,0.0,99.90234375,3.9993896509,-79.990234375,44
5vars_3cons_20251210_151911_621,5,3,3,0.0,99.609375,15.9975586037,-271.9609375,70
5vars_3cons_20251210_151911_621,5,3,4,0.0,99.90234375,3.9993896509,-79.990234375,85
5vars_3cons_20251210_151911_621,5,3,5,0.0,98.92578125,43.9932861603,-719.892578125,82
5vars_3cons_20251210_151911_621,5,3,6,0.0,99.90234375,3.9993896509,-79.990234375,110
5vars_3cons_20251210_151911_621,5,3,7,0.0,99.90234375,3.9993896509,-79.990234375,136
5vars_3cons_20251210_151911_977,5,3,2,0.0,99.8046875,247.9912110925,-3983.859375,43
5vars_3cons_20251210_151911_977,5,3,3,0.0,92.48046875,615.9859012639,-9871.7744140625,71
5vars_3cons_20251210_151911_977,5,3,4,0.0,90.234375,799.9816899531,-12815.70703125,95
5vars_3cons_20251210_151911_977,5,3,5,0.0,25.48828125,6335.851993706,-101389.6318359375,102
5vars_3cons_20251210_151911_977,5,3,6,0.0,97.55859375,199.9954224883,-3215.9267578125,127
5vars_3cons_20251210_151911_977,5,3,7,0.0,99.70703125,139.9952393453,-2255.923828125,128
5vars_2cons_20251210_151911_851,5,2,2,0.0,99.8046875,137.5958983687,-2731.91796875,40
5vars_2cons_20251210_151911_851,5,2,3,0.0,65.13671875,6124.7008270158,-122474.0166015625,66
5vars_2cons_20251210_151911_851,5,2,4,0.0,63.96484375,13484.5184991171,-269670.3701171875,70
5vars_2cons_20251210_151911_851,5,2,5,0.0,77.05078125,4411.1228981851,-88202.4580078125,113
5vars_2cons_20251210_151911_851,5,2,6,0.0,95.8984375,1431.9638664715,-28619.27734375,130
5vars_2cons_20251210_151911_851,5,2,7,0.0,86.03515625,2393.5614734126,-47851.2294921875,142
5vars_1cons_20251210_151911_746,5,1,3,0.0,99.70703125,20.2085218034,-402.9619140625,65
5vars_1cons_20251210_151911_746,5,1,4,0.0,99.70703125,20.2085218034,-402.9619140625,83
5vars_1cons_20251210_151911_746,5,1,5,0.0,99.90234375,6.7361739345,-146.9873046875,90
5vars_1cons_20251210_151911_746,5,1,6,0.0,99.8046875,13.4723478689,-274.974609375,101
5vars_1cons_20251210_151911_746,5,1,7,0.0,99.90234375,6.7361739345,-146.9873046875,144
5vars_2cons_20251210_151911_409,5,2,1,0.0,0.0,131746.9850106552,-131745.986328125,21
5vars_2cons_20251210_151911_409,5,2,2,0.0,56.640625,72673.0266170197,-72672.02734375,48
5vars_2cons_20251210_151911_409,5,2,3,0.0,62.3046875,223709.7516691525,-223708.75390625,59
5vars_2cons_20251210_151911_409,5,2,4,0.0,99.12109375,2495.9989984775,-2494.9990234375,84
5vars_2cons_20251210_151911_409,5,2,5,0.0,70.8984375,48032.6811602982,-48031.681640625,109
5vars_2cons_20251210_151911_409,5,2,6,0.0,95.60546875,21503.8308396492,-21502.8310546875,134
5vars_2cons_20251210_151911_409,5,2,7,0.0,52.05078125,77217.1779387657,-77216.1787109375,133
5vars_2cons_20251210_151911_400,5,2,1,0.0,0.0,50640.8181357811,-557038.0,24
5vars_2cons_20251210_151911_400,5,2,2,0.0,27.05078125,36782.110495681,-404592.2158203125,56
5vars_2cons_20251210_151911_400,5,2,3,0.0,19.140625,39080.5546519722,-429875.1015625,64
5vars_2cons_20251210_151911_400,5,2,4,0.0,43.26171875,27243.5480043525,-299668.0283203125,86
5vars_2cons_20251210_151911_400,5,2,5,0.0,11.71875,47382.698998118,-521198.689453125,86
5vars_2cons_20251210_151911_400,5,2,6,0.0,83.3984375,8151.2139485557,-89652.353515625,136
5vars_2cons_20251210_151911_400,5,2,7,0.0,8.59375,43898.0379572518,-482867.41796875,131
5vars_2cons_20251210_151911_443,5,2,1,0.0,99.90234375,463.9843773199,-929.96875,29
5vars_2cons_20251210_151911_443,5,2,2,0.0,99.8046875,31.9892579724,-65.978515625,41
5vars_2cons_20251210_151911_443,5,2,3,0.0,62.59765625,41053.0148537026,-82108.029296875,80
5vars_2cons_20251210_151911_443,5,2,4,0.0,14.74609375,62953.6995335185,-125909.3984375,74
5vars_2cons_20251210_151911_443,5,2,5,0.0,12.5,138103.1305733281,-276208.259765625,91
5vars_2cons_20251210_151911_443,5,2,6,0.0,30.2734375,50202.9899971087,-100407.9794921875,120
5vars_2cons_20251210_151911_443,5,2,7,0.0,77.24609375,15470.4195109458,-30942.8388671875,128
5vars_2cons_20251210_151911_965,5,2,3,0.0,97.4609375,164.0064699316,-1320.0517578125,74
5vars_2cons_20251210_151911_965,5,2,4,0.0,48.33984375,5068.1350161008,-40553.080078125,70
5vars_2cons_20251210_151911_965,5,2,5,0.0,87.01171875,1016.0563977544,-8136.451171875,133
5vars_2cons_20251210_151911_965,5,2,6,0.0,78.90625,1596.074953167,-12776.599609375,120
5vars_2cons_20251210_151911_965,5,2,7,0.0,73.92578125,2248.086672732,-17992.693359375,142
5vars_2cons_20251210_151911_677,5,2,2,0.0,99.70703125,918.8251966251,-6438.7763671875,38
5vars_2cons_20251210_151911_677,5,2,3,0.0,99.70703125,905.1116084359,-6342.78125,69
5vars_2cons_20251210_151911_677,5,2,4,0.0,53.90625,104869.7960482515,-734095.5712890625,86
5vars_2cons_20251210_151911_677,5,2,5,0.0,96.58203125,7739.179559047,-54181.2568359375,127
5vars_2cons_20251210_151911_677,5,2,6,0.0,94.7265625,12671.5954422094,-88708.16796875,123
5vars_2cons_20251210_151911_677,5,2,7,0.0,98.2421875,5101.5401858593,-35717.78125,162
5vars_1cons_20251210_151911_333,5,1,3,0.0,35.7421875,18938.3869252426,-340872.96484375,58
5vars_1cons_20251210_151911_333,5,1,4,0.0,56.4453125,4206.106931257,-75691.9248046875,70
5vars_1cons_20251210_151911_333,5,1,5,0.0,26.5625,4111.5673262748,-73990.2119140625,109
5vars_1cons_20251210_151911_333,5,1,6,0.0,44.82421875,1090.0034173632,-19602.0615234375,132
5vars_1cons_20251210_151911_333,5,1,7,0.0,46.19140625,1177.0940206134,-21169.6923828125,139
5vars_2cons_20251210_151911_957,5,2,2,0.0,93.45703125,17823.4739767441,-142579.7919921875,47
5vars_2cons_20251210_151911_957,5,2,3,0.0,96.58203125,9319.7247197957,-74549.7978515625,77
5vars_2cons_20251210_151911_957,5,2,4,0.0,99.70703125,695.9820547941,-5559.8564453125,89
5vars_2cons_20251210_151911_957,5,2,5,0.0,99.21875,2095.9389622238,-16759.51171875,107
5vars_2cons_20251210_151911_957,5,2,7,0.0,99.90234375,231.9940182647,-1847.9521484375,146
5vars_3cons_20251210_151911_131,5,3,2,0.0,99.609375,244.6966913204,-4176.84375,39
5vars_3cons_20251210_151911_131,5,3,3,0.0,99.21875,451.746783354,-7696.6953125,77
5vars_3cons_20251210_151911_131,5,3,4,0.0,96.6796875,2409.3296199834,-40975.603515625,85
5vars_3cons_20251210_151911_131,5,3,5,0.0,95.1171875,3632.8192806296,-61774.927734375,97
5vars_3cons_20251210_151911_131,5,3,6,0.0,98.2421875,1336.4263564847,-22736.248046875,126
5vars_3cons_20251210_151911_131,5,3,7,0.0,96.38671875,2559.9113640977,-43535.4931640625,128
5vars_3cons_20251210_151911_882,5,3,1,0.0,99.70703125,527.9770499013,-3161.8623046875,30
5vars_3cons_20251210_151911_882,5,3,2,0.0,95.21484375,3717.1905862526,-22297.1435546875,39
5vars_3cons_20251210_151911_882,5,3,3,0.0,78.515625,26238.9073455914,-157427.4443359375,64
5vars_3cons_20251210_151911_882,5,3,4,0.0,95.3125,5141.1225500252,-30840.7353515625,101
5vars_3cons_20251210_151911_882,5,3,5,0.0,95.5078125,6815.7086474947,-40888.251953125,93
5vars_3cons_20251210_151911_882,5,3,6,0.0,99.31640625,485.3151033578,-2905.890625,129
5vars_3cons_20251210_151911_882,5,3,7,0.0,99.4140625,1055.9540998026,-6329.724609375,147
5vars_3cons_20251210_151911_608,5,3,2,0.0,99.90234375,113.7738716542,-1032.96484375,38
5vars_3cons_20251210_151911_608,5,3,3,0.0,99.90234375,113.7738716542,-1032.96484375,72
5vars_3cons_20251210_151911_608,5,3,5,0.0,99.70703125,341.3216149626,-3080.89453125,110
5vars_2cons_20251210_151911_384,5,2,3,0.0,99.90234375,31.99999984,-62.0,70
5vars_2cons_20251210_151911_384,5,2,4,0.0,99.8046875,63.99999968,-126.0,73
5vars_2cons_20251210_151911_384,5,2,5,0.0,99.609375,127.99999936,-254.0,82
5vars_2cons_20251210_151911_384,5,2,7,0.0,99.90234375,31.99999984,-62.0,127
5vars_1cons_20251210_151911_268,5,1,1,0.0,100.0,0.6250000008,-13.0,26
5vars_1cons_20251210_151911_268,5,1,2,0.0,99.90234375,5.6077880929,-52.8623046875,46
5vars_1cons_20251210_151911_268,5,1,3,0.0,95.41015625,509.0284430191,-4080.2275390625,62
5vars_1cons_20251210_151911_268,5,1,4,0.0,97.265625,113.2054444774,-913.6435546875,93
5vars_1cons_20251210_151911_268,5,1,5,0.0,99.70703125,77.3638916983,-626.9111328125,102
5vars_1cons_20251210_151911_268,5,1,6,0.0,98.33984375,133.3531495808,-1074.8251953125,114
5vars_1cons_20251210_151911_268,5,1,7,0.0,99.609375,49.5317383432,-404.25390625,147
5vars_2cons_20251210_151911_181,5,2,1,0.0,0.0,33134.49137661,-66270.982421875,21
5vars_2cons_20251210_151911_181,5,2,2,0.0,0.0,33134.49137661,-66270.982421875,54
5vars_2cons_20251210_151911_181,5,2,3,0.0,92.96875,21247.2330163924,-42496.4658203125,60
5vars_2cons_20251210_151911_181,5,2,4,0.0,0.0,35550.4088691583,-71102.8173828125,91
5vars_2cons_20251210_151911_181,5,2,5,0.0,0.0,33966.4537831135,-67934.9072265625,98
5vars_2cons_20251210_151911_181,5,2,6,0.0,96.19140625,12911.5899083079,-25825.1796875,140
5vars_2cons_20251210_151911_181,5,2,7,0.0,0.0,36622.3619995181,-73246.7236328125,156
5vars_2cons_20251210_151911_273,5,2,2,0.0,99.90234375,40.0012206031,-156.0048828125,45
5vars_2cons_20251210_151911_273,5,2,3,0.0,99.609375,160.0048824125,-636.01953125,69
5vars_2cons_20251210_151911_273,5,2,4,0.0,99.90234375,40.0012206031,-156.0048828125,91
5vars_2cons_20251210_151911_273,5,2,5,0.0,68.06640625,19576.1950194189,-78300.7802734375,108
5vars_2cons_20251210_151911_273,5,2,6,0.0,92.1875,3200.0976482498,-12796.390625,126
5vars_2cons_20251210_151911_273,5,2,7,0.0,99.4140625,5111.8542352672,-20443.4169921875,112
5vars_3cons_20251210_151911_391,5,3,2,0.0,92.578125,12159.2726805685,-60801.36328125,47
5vars_3cons_20251210_151911_391,5,3,3,0.0,91.50390625,13919.1674106508,-69600.8369140625,65
5vars_3cons_20251210_151911_391,5,3,4,0.0,80.2734375,47101.6895473284,-235513.447265625,75
5vars_3cons_20251210_151911_391,5,3,5,0.0,99.0234375,2303.8863327328,-11524.431640625,117
5vars_3cons_20251210_151911_391,5,3,6,0.0,99.90234375,159.9904300075,-804.9521484375,116
5vars_3cons_20251210_151911_391,5,3,7,0.0,99.70703125,479.9712900224,-2404.8564453125,126
5vars_1cons_20251210_151911_988,5,1,2,0.0,99.609375,143.9958497894,-1159.966796875,53
5vars_1cons_20251210_151911_988,5,1,3,0.0,12.98828125,12652.3690343701,-101226.9521484375,62
5vars_1cons_20251210_151911_988,5,1,4,0.0,13.0859375,4392.8254449442,-35150.603515625,87
5vars_1cons_20251210_151911_988,5,1,5,0.0,43.9453125,4920.4032043927,-39371.2255859375,97
5vars_1cons_20251210_151911_988,5,1,6,0.0,95.60546875,1331.9947526416,-10663.9580078125,132
5vars_1cons_20251210_151911_988,5,1,7,0.0,92.7734375,2151.9831569869,-17223.865234375,160
5vars_2cons_20251210_151911_871,5,2,2,0.0,76.85546875,13612413281250.0,-136124.1328125,58
5vars_2cons_20251210_151911_871,5,2,3,0.0,11.71875,35746358398437.5,-357463.583984375,67
5vars_2cons_20251210_151911_871,5,2,4,0.0,89.35546875,22258567578125.0,-222585.67578125,77
5vars_2cons_20251210_151911_871,5,2,5,0.0,0.0,27673363867187.5,-276733.638671875,106
5vars_2cons_20251210_151911_871,5,2,6,0.0,74.21875,12921300976562.5,-129213.009765625,128
5vars_2cons_20251210_151911_871,5,2,7,0.0,29.39453125,29477786132812.5,-294777.861328125,149
5vars_2cons_20251210_151911_652,5,2,1,0.0,99.90234375,1599.943855656,-3201.8876953125,21
5vars_2cons_20251210_151911_652,5,2,2,0.0,97.36328125,26911.0152712738,-53824.0302734375,48
5vars_2cons_20251210_151911_652,5,2,3,0.0,54.296875,218550.8731630669,-437103.744140625,62
5vars_2cons_20251210_151911_652,5,2,4,0.0,92.87109375,55325.9260578796,-110653.8515625,98
5vars_2cons_20251210_151911_652,5,2,5,0.0,90.91796875,66557.5149812251,-133117.029296875,94
5vars_2cons_20251210_151911_652,5,2,6,0.0,88.671875,69181.3118693441,-138364.623046875,122
5vars_2cons_20251210_151911_652,5,2,7,0.0,96.09375,26654.9991567125,-53311.998046875,134
5vars_1cons_20251210_151911_411,5,1,2,0.0,99.90234375,7.9982909956,-27.9931640625,43
5vars_1cons_20251210_151911_411,5,1,3,0.0,99.70703125,151.9904781356,-603.9619140625,64
5vars_1cons_20251210_151911_411,5,1,4,0.0,19.43359375,16006.4460049058,-64021.7841796875,85
5vars_1cons_20251210_151911_411,5,1,5,0.0,71.09375,8863.6401145597,-35450.560546875,97
5vars_1cons_20251210_151911_411,5,1,6,0.0,52.34375,5151.156969544,-20600.6279296875,130
5vars_1cons_20251210_151911_411,5,1,7,0.0,36.62109375,15358.681113947,-61430.724609375,140
5vars_1cons_20251210_151911_524,5,1,1,0.0,0.09765625,10913.3320676278,-32742.99609375,33
5vars_1cons_20251210_151911_524,5,1,2,0.0,84.375,3018.7900491251,-9059.3701171875,42
5vars_1cons_20251210_151911_524,5,1,3,0.0,14.84375,14581.9661944399,-43748.8984375,73
5vars_1cons_20251210_151911_524,5,1,4,0.0,31.54296875,7669.6211193154,-23011.86328125,85
5vars_1cons_20251210_151911_524,5,1,5,0.0,60.546875,7861.6549741222,-23587.96484375,98
5vars_1cons_20251210_151911_524,5,1,6,0.0,18.5546875,9120.3789366513,-27364.13671875,126
5vars_1cons_20251210_151911_524,5,1,7,0.0,77.83203125,2517.4228599539,-7555.2685546875,152
5vars_2cons_20251210_151911_360,5,2,2,0.0,99.609375,1135966308593.75,-11359.6630859375,52
5vars_2cons_20251210_151911_360,5,2,3,0.0,49.21875,147752184960937.5,-1477521.849609375,69
5vars_2cons_20251210_151911_360,5,2,4,0.0,75.09765625,69693778320312.5,-696937.783203125,83
5vars_2cons_20251210_151911_360,5,2,5,0.0,86.328125,38280438769531.25,-382804.3876953125,107
5vars_2cons_20251210_151911_360,5,2,6,0.0,97.265625,7577378710937.5,-75773.787109375,128
5vars_2cons_20251210_151911_360,5,2,7,0.0,98.4375,4284670312500.0,-42846.703125,179
5vars_3cons_20251210_151911_478,5,3,3,0.0,99.90234375,1039.9678968078,-8327.7431640625,71
5vars_3cons_20251210_151911_478,5,3,5,0.0,99.70703125,3119.9036904233,-24967.2294921875,100
5vars_3cons_20251210_151911_478,5,3,7,0.0,99.31640625,7279.7752776544,-58246.2021484375,141
5vars_3cons_20251210_151911_647,5,3,4,0.0,98.33984375,1795.9503196278,-14375.6025390625,90
5vars_3cons_20251210_151911_647,5,3,5,0.0,93.65234375,6899.8101892888,-55206.4814453125,101
5vars_3cons_20251210_151911_647,5,3,6,0.0,99.31640625,811.9798594134,-6503.8388671875,118
5vars_3cons_20251210_151911_647,5,3,7,0.0,98.73046875,1491.962526279,-11943.7001953125,140
5vars_1cons_20251210_151911_370,5,1,2,0.0,99.90234375,9.9304956931,-316.984375,41
5vars_1cons_20251210_151911_370,5,1,3,0.0,99.4140625,59.5840517447,-1756.9375,78
5vars_1cons_20251210_151911_370,5,1,4,0.0,98.92578125,109.2365302101,-3196.859375,87
5vars_1cons_20251210_151911_370,5,1,5,0.0,94.23828125,615.7052130356,-17884.451171875,94
5vars_1cons_20251210_151911_370,5,1,6,0.0,96.2890625,377.3682652163,-10972.6796875,128
5vars_1cons_20251210_151911_370,5,1,7,0.0,92.96875,715.0126618845,-20764.3671875,146
5vars_1cons_20251210_151911_732,5,1,2,0.0,99.90234375,2.9081143492,-42.9892578125,43
5vars_1cons_20251210_151911_732,5,1,3,0.0,99.12109375,26.1730291431,-298.9033203125,69
5vars_1cons_20251210_151911_732,5,1,4,0.0,99.4140625,17.4486860954,-202.935546875,78
5vars_1cons_20251210_151911_732,5,1,5,0.0,99.90234375,2.9081143492,-42.9892578125,94
5vars_1cons_20251210_151911_732,5,1,6,0.0,99.8046875,5.8162286985,-74.978515625,104
5vars_1cons_20251210_151911_674,5,1,1,0.0,100.0,0.8461538455,2.0,25
5vars_1cons_20251210_151911_674,5,1,2,0.0,83.59375,2024.0743674334,-26299.966796875,44
5vars_1cons_20251210_151911_674,5,1,3,0.0,90.52734375,768.7593894327,-9980.8720703125,64
5vars_1cons_20251210_151911_674,5,1,4,0.0,26.85546875,3540.0104389836,-46007.1357421875,101
5vars_1cons_20251210_151911_674,5,1,5,0.0,71.484375,1822.2027479973,-23675.6357421875,113
5vars_1cons_20251210_151911_674,5,1,6,0.0,56.4453125,1425.8594490234,-18523.1728515625,111
5vars_1cons_20251210_151911_674,5,1,7,0.0,83.69140625,1411.2056028808,-18332.6728515625,114
5vars_2cons_20251210_151911_878,5,2,2,0.0,99.90234375,10.6673177261,-70.00390625,42
5vars_2cons_20251210_151911_878,5,2,3,0.0,99.90234375,10.6673177261,-70.00390625,59
5vars_2cons_20251210_151911_878,5,2,6,0.0,99.90234375,10.6673177261,-70.00390625,122
5vars_1cons_20251210_151911_135,5,1,1,0.0,100.0,6.999999965,-12.0,22
5vars_1cons_20251210_151911_135,5,1,2,0.0,99.70703125,54.9873044126,-107.974609375,44
5vars_1cons_20251210_151911_135,5,1,3,0.0,99.8046875,134.9995110438,-267.9990234375,80
5vars_1cons_20251210_151911_135,5,1,4,0.0,6.15234375,21619.4354387778,-43236.87109375,85
5vars_1cons_20251210_151911_135,5,1,5,0.0,62.20703125,8977.0541543335,-17952.1083984375,104
5vars_1cons_20251210_151911_135,5,1,6,0.0,81.73828125,7696.1855083941,-15390.37109375,122
5vars_1cons_20251210_151911_135,5,1,7,0.0,26.171875,14258.5243427699,-28515.048828125,128
5vars_1cons_20251210_151911_112,5,1,2,0.0,99.90234375,511.9775339427,-510.9775390625,43
5vars_1cons_20251210_151911_112,5,1,3,0.0,48.73046875,69953.9582848354,-69952.958984375,66
5vars_1cons_20251210_151911_112,5,1,4,0.0,86.81640625,18752.4363359131,-18751.4365234375,98
5vars_1cons_20251210_151911_112,5,1,5,0.0,86.5234375,23104.2165658328,-23103.216796875,105
5vars_1cons_20251210_151911_112,5,1,6,0.0,72.55859375,39456.9546835555,-39455.955078125,110
5vars_1cons_20251210_151911_112,5,1,7,0.0,83.49609375,25696.4831414727,-25695.4833984375,119
5vars_2cons_20251210_151911_577,5,2,2,0.0,92.96875,41240.3309006153,-412413.30859375,47
5vars_2cons_20251210_151911_577,5,2,3,0.0,92.48046875,41089.9117598399,-410909.1171875,62
5vars_2cons_20251210_151911_577,5,2,4,0.0,97.36328125,14946.7359524467,-149477.359375,82
5vars_2cons_20251210_151911_577,5,2,5,0.0,98.92578125,5590.2223688715,-55912.2236328125,111
5vars_2cons_20251210_151911_577,5,2,6,0.0,98.6328125,6905.3787178429,-69063.787109375,135
5vars_2cons_20251210_151911_577,5,2,7,0.0,99.51171875,2499.1202173429,-25001.2021484375,128
5vars_1cons_20251210_151911_939,5,1,1,0.0,100.0,2.3333333256,-4.0,31
5vars_1cons_20251210_151911_939,5,1,2,0.0,100.0,2.3333333256,-4.0,46
5vars_1cons_20251210_151911_939,5,1,3,0.0,99.90234375,97.6464840495,-289.939453125,84
5vars_1cons_20251210_151911_939,5,1,4,0.0,99.8046875,193.8736972704,-578.62109375,100
5vars_1cons_20251210_151911_939,5,1,5,0.0,99.70703125,288.2067047685,-861.6201171875,104
5vars_1cons_20251210_151911_939,5,1,6,0.0,99.31640625,673.1484352562,-2016.4453125,158
5vars_1cons_20251210_151911_939,5,1,7,0.0,99.4140625,576.1972637043,-1725.591796875,138
5vars_2cons_20251210_151911_295,5,2,5,0.0,98.2421875,1574.3613312737,-7876.806640625,106
5vars_2cons_20251210_151911_295,5,2,6,0.0,99.90234375,51.1992188524,-260.99609375,136
5vars_2cons_20251210_151911_295,5,2,7,0.0,95.5078125,2572.7558645205,-12868.779296875,134
5vars_1cons_20251210_151911_439,5,1,2,0.0,99.90234375,2.6662597678,-43.9951171875,35
5vars_1cons_20251210_151911_439,5,1,3,0.0,99.609375,10.6650390714,-139.98046875,65
5vars_1cons_20251210_151911_439,5,1,4,0.0,99.8046875,5.3325195357,-75.990234375,80
5vars_1cons_20251210_151911_439,5,1,6,0.0,99.90234375,2.6662597678,-43.9951171875,113
5vars_2cons_20251210_151911_511,5,2,2,0.0,99.8046875,105.1399273052,-728.9794921875,38
5vars_2cons_20251210_151911_511,5,2,3,0.0,99.8046875,105.1399273052,-728.9794921875,72
5vars_2cons_20251210_151911_511,5,2,4,0.0,83.10546875,3954.1167633245,-27671.8173828125,87
5vars_2cons_20251210_151911_511,5,2,5,0.0,95.8984375,1197.6693621283,-8376.685546875,101
5vars_2cons_20251210_151911_511,5,2,6,0.0,57.12890625,10719.5570438381,-75029.8994140625,115
5vars_2cons_20251210_151911_511,5,2,7,0.0,79.8828125,4708.3702499702,-32951.591796875,168
5vars_3cons_20251210_151911_657,5,3,2,0.0,99.90234375,2854.3154239789,-14266.5771484375,46
5vars_3cons_20251210_151911_657,5,3,5,0.0,99.90234375,2854.3154239789,-14266.5771484375,101
5vars_3cons_20251210_151911_657,5,3,6,0.0,99.8046875,5708.6308479577,-28538.154296875,112
5vars_3cons_20251210_151911_657,5,3,7,0.0,99.90234375,2854.3154239789,-14266.5771484375,130
5vars_3cons_20251210_151911_814,5,3,3,0.0,99.4140625,95.9986978633,-1709.9765625,65
5vars_3cons_20251210_151911_814,5,3,7,0.0,99.609375,63.9991319089,-1133.984375,131
5vars_3cons_20251210_151911_126,5,3,1,0.0,99.90234375,117.3277998703,-354.9833984375,33
5vars_3cons_20251210_151911_126,5,3,2,0.0,99.90234375,117.3277998703,-354.9833984375,39
5vars_3cons_20251210_151911_126,5,3,3,0.0,99.51171875,586.6389993513,-1762.9169921875,58
5vars_3cons_20251210_151911_126,5,3,4,0.0,99.8046875,234.6555997405,-706.966796875,83
5vars_3cons_20251210_151911_126,5,3,5,0.0,99.90234375,117.3277998703,-354.9833984375,95
5vars_3cons_20251210_151911_458,5,3,2,0.0,93.75,16369.7155529873,-229190.017578125,45
5vars_3cons_20251210_151911_458,5,3,3,0.0,3.7109375,236691.1064748687,-3313689.48828125,69
5vars_3cons_20251210_151911_458,5,3,4,0.0,84.47265625,41264.851452466,-577721.919921875,96
5vars_3cons_20251210_151911_458,5,3,5,0.0,80.6640625,48800.5766950138,-683222.0732421875,104
5vars_3cons_20251210_151911_458,5,3,6,0.0,99.609375,950.8236613934,-13325.53125,118
5vars_3cons_20251210_151911_458,5,3,7,0.0,99.12109375,2717.6217234813,-38060.7041015625,122
5vars_1cons_20251210_151911_390,5,1,1,99.90234375,100.0,0.0008544922,15.986328125,32
5vars_1cons_20251210_151911_390,5,1,3,0.0,71.38671875,2280.7590317777,-36476.14453125,66
5vars_1cons_20251210_151911_390,5,1,4,0.0,52.63671875,1678.8710927007,-26845.9375,97
5vars_1cons_20251210_151911_390,5,1,5,0.0,74.21875,1890.2004382717,-30227.20703125,100
5vars_1cons_20251210_151911_390,5,1,6,0.0,92.48046875,1376.5482779483,-22008.7724609375,111
5vars_1cons_20251210_151911_390,5,1,7,0.0,11.328125,2656.680235156,-42490.8837890625,140
