问题ID,变量数,约束数,层数,最佳解概率(%),满足约束概率(%),ARG,平均成本,迭代次数
7vars_1cons_20251210_152353_284,7,1,6,0.0,72.265625,3667.4072228951,-36664.072265625,122
7vars_1cons_20251210_152353_284,7,1,7,0.0,62.98828125,4966.3374950337,-49653.375,138
7vars_2cons_20251210_152353_729,7,2,3,0.0,96.77734375,1541.25732165,-9241.5439453125,68
7vars_2cons_20251210_152353_729,7,2,4,0.0,55.2734375,27876.5378767162,-167253.2275390625,81
7vars_2cons_20251210_152353_729,7,2,5,0.0,98.6328125,933.2885726633,-5593.7314453125,101
7vars_2cons_20251210_152353_729,7,2,6,0.0,88.671875,7957.0170765821,-47736.1025390625,133
7vars_2cons_20251210_152353_729,7,2,7,0.0,86.62109375,10149.0833164182,-60888.5,126
7vars_2cons_20251210_152353_188,7,2,3,0.0,92.578125,6166.686671756,-43173.806640625,59
7vars_2cons_20251210_152353_188,7,2,4,0.0,82.32421875,15204.146924622,-106436.0283203125,94
7vars_2cons_20251210_152353_188,7,2,5,0.0,99.51171875,388.5609659569,-2726.9267578125,108
7vars_2cons_20251210_152353_188,7,2,6,0.0,77.1484375,18330.9332014103,-128323.5322265625,102
7vars_2cons_20251210_152353_188,7,2,7,0.0,99.8046875,155.4243863827,-1094.970703125,155
7vars_2cons_20251210_152353_391,7,2,2,0.0,99.8046875,1215.9596394699,-3650.87890625,44
7vars_2cons_20251210_152353_391,7,2,3,0.0,0.0,635924.2713254767,-1907775.8076171875,69
7vars_2cons_20251210_152353_391,7,2,4,0.0,68.5546875,237165.5271577392,-711499.5791015625,94
7vars_2cons_20251210_152353_391,7,2,5,0.0,82.2265625,99399.3678443521,-298201.1025390625,99
7vars_2cons_20251210_152353_391,7,2,6,0.0,53.61328125,305781.5504984385,-917347.6484375,126
7vars_2cons_20251210_152353_391,7,2,7,0.0,87.890625,72146.9299279898,-216443.7890625,141
7vars_3cons_20251210_152353_590,7,3,2,0.0,99.70703125,8463.7412532562,-16929.482421875,48
7vars_3cons_20251210_152353_590,7,3,3,0.0,37.20703125,268089.6097388855,-536181.216796875,81
7vars_3cons_20251210_152353_590,7,3,4,0.0,70.01953125,133708.8512544818,-267419.701171875,83
7vars_3cons_20251210_152353_590,7,3,5,0.0,95.21484375,63838.002272315,-127678.00390625,109
7vars_3cons_20251210_152353_590,7,3,6,0.0,17.28515625,780135.8676702105,-1560273.7275390625,114
7vars_3cons_20251210_152353_590,7,3,7,0.0,49.0234375,126270.0553188503,-252542.109375,154
7vars_2cons_20251210_152353_423,7,2,2,0.0,99.4140625,1967.9411113133,-19669.4111328125,47
7vars_2cons_20251210_152353_423,7,2,3,0.0,82.12890625,7135.9137623953,-71349.1376953125,81
7vars_2cons_20251210_152353_423,7,2,4,0.0,1.7578125,23027.219605879,-230262.1962890625,76
7vars_2cons_20251210_152353_423,7,2,5,0.0,93.359375,15647.5300624775,-156465.30078125,93
7vars_2cons_20251210_152353_423,7,2,6,0.0,1.26953125,86026.4437616298,-860254.4384765625,127
7vars_2cons_20251210_152353_423,7,2,7,0.0,2.05078125,48532.8265139672,-485318.265625,135
7vars_2cons_20251210_152353_893,7,2,2,0.0,99.90234375,388.5606858288,-2712.9248046875,52
7vars_2cons_20251210_152353_893,7,2,3,0.0,6.8359375,225067.5127923143,-1575465.591796875,66
7vars_2cons_20251210_152353_893,7,2,4,0.0,49.4140625,120449.1239908763,-843136.869140625,90
7vars_2cons_20251210_152353_893,7,2,5,0.0,80.078125,120924.4436051526,-846464.1064453125,93
7vars_2cons_20251210_152353_893,7,2,6,0.0,19.62890625,101244.8217024628,-708706.7529296875,145
7vars_2cons_20251210_152353_893,7,2,7,0.0,28.41796875,111502.2576532111,-780508.8046875,154
7vars_1cons_20251210_152353_992,7,1,1,0.0,100.0,0.3478260868,15.0,21
7vars_1cons_20251210_152353_992,7,1,2,0.0,100.0,0.3478260868,15.0,53
7vars_1cons_20251210_152353_992,7,1,3,0.0,57.71484375,7639.7855350615,-175692.0673828125,72
7vars_1cons_20251210_152353_992,7,1,4,0.0,2.734375,1385.8403526583,-31851.328125,94
7vars_1cons_20251210_152353_992,7,1,5,0.0,42.67578125,10817.4484922397,-248778.3154296875,97
7vars_1cons_20251210_152353_992,7,1,6,0.0,25.390625,1701.7498718824,-39117.2470703125,131
7vars_1cons_20251210_152353_992,7,1,7,0.0,23.2421875,3067.8878638156,-70538.4208984375,132
7vars_2cons_20251210_152353_133,7,2,1,0.0,99.90234375,4.5707310203,-24.9951171875,25
7vars_2cons_20251210_152353_133,7,2,3,0.0,97.16796875,461.6749435369,-3224.724609375,65
7vars_2cons_20251210_152353_133,7,2,4,0.0,88.0859375,904.9981850911,-6327.9873046875,81
7vars_2cons_20251210_152353_133,7,2,5,0.0,98.33984375,187.4063892412,-1304.8447265625,92
7vars_2cons_20251210_152353_133,7,2,6,0.0,60.9375,1869.4281502312,-13078.9970703125,133
7vars_2cons_20251210_152353_133,7,2,7,0.0,99.90234375,4.5700334756,-24.990234375,133
7vars_1cons_20251210_152353_749,7,1,1,0.0,100.0,0.1249999998,7.0,21
7vars_1cons_20251210_152353_749,7,1,2,0.0,100.0,0.1249999998,7.0,41
7vars_1cons_20251210_152353_749,7,1,3,0.0,100.0,0.125854492,6.9931640625,60
7vars_1cons_20251210_152353_749,7,1,4,0.0,100.0,0.130126953,6.958984375,81
7vars_1cons_20251210_152353_749,7,1,5,0.0,100.0,0.1275634764,6.9794921875,92
7vars_1cons_20251210_152353_749,7,1,6,0.0,100.0,0.1275634764,6.9794921875,113
7vars_1cons_20251210_152353_749,7,1,7,0.0,100.0,0.130126953,6.958984375,129
7vars_1cons_20251210_152353_951,7,1,1,0.0,100.0,1.1999999992,-3.0,22
7vars_1cons_20251210_152353_951,7,1,2,0.0,100.0,1.2002604159,-3.00390625,47
7vars_1cons_20251210_152353_951,7,1,3,0.0,94.43359375,378.6867836017,-5665.3017578125,62
7vars_1cons_20251210_152353_951,7,1,4,0.0,44.43359375,1447.5100901808,-21697.6513671875,87
7vars_1cons_20251210_152353_951,7,1,5,0.0,97.4609375,116.3821613807,-1730.732421875,87
7vars_1cons_20251210_152353_951,7,1,6,0.0,75.87890625,647.1138667561,-9691.7080078125,120
7vars_1cons_20251210_152353_951,7,1,7,0.0,31.8359375,1844.3404284579,-27650.1064453125,141
7vars_1cons_20251210_152353_361,7,1,1,0.0,99.8046875,644.9804623002,-643.98046875,29
7vars_1cons_20251210_152353_361,7,1,2,0.0,100.0,4.99999995,-4.0,43
7vars_1cons_20251210_152353_361,7,1,3,0.0,97.65625,12292.5252676997,-12291.525390625,61
7vars_1cons_20251210_152353_361,7,1,4,0.0,10.546875,238975.4419461831,-238974.4443359375,82
7vars_1cons_20251210_152353_361,7,1,5,0.0,98.046875,8709.0751082218,-8708.0751953125,90
7vars_1cons_20251210_152353_361,7,1,6,0.0,99.609375,1667.7734208223,-1666.7734375,129
7vars_1cons_20251210_152353_361,7,1,7,0.0,0.0,136702.4771486002,-136701.478515625,141
7vars_2cons_20251210_152353_806,7,2,1,0.0,99.90234375,903.9721702287,-3619.888671875,22
7vars_2cons_20251210_152353_806,7,2,3,0.0,90.8203125,77893.49872989,-311577.994140625,66
7vars_2cons_20251210_152353_806,7,2,4,0.0,94.3359375,39694.6202164241,-158782.48046875,86
7vars_2cons_20251210_152353_806,7,2,5,0.0,85.44921875,123436.0071445275,-493748.02734375,91
7vars_2cons_20251210_152353_806,7,2,6,0.0,99.4140625,4503.8452261034,-18019.380859375,130
7vars_2cons_20251210_152353_806,7,2,7,0.0,96.58203125,24055.1577749816,-96224.630859375,138
7vars_3cons_20251210_152353_460,7,3,1,0.0,99.90234375,31.9967448983,-98.990234375,25
7vars_3cons_20251210_152353_460,7,3,2,0.0,99.609375,2879.9039809538,-8642.7119140625,43
7vars_3cons_20251210_152353_460,7,3,3,0.0,33.88671875,23923.0570458894,-71772.1708984375,67
7vars_3cons_20251210_152353_460,7,3,4,0.0,80.56640625,7956.6354431888,-23872.90625,84
7vars_3cons_20251210_152353_460,7,3,6,0.0,93.9453125,2901.1038508162,-8706.3115234375,140
7vars_3cons_20251210_152353_460,7,3,7,0.0,76.07421875,7839.202500089,-23520.607421875,149
7vars_2cons_20251210_152353_348,7,2,2,0.0,98.73046875,207.9111317729,-413.822265625,48
7vars_2cons_20251210_152353_348,7,2,3,0.0,99.90234375,15.9931639825,-29.986328125,72
7vars_2cons_20251210_152353_348,7,2,4,0.0,99.70703125,47.9794919476,-93.958984375,83
7vars_2cons_20251210_152353_348,7,2,5,0.0,99.70703125,47.9794919476,-93.958984375,94
7vars_2cons_20251210_152353_348,7,2,6,0.0,99.90234375,15.9931639825,-29.986328125,119
7vars_2cons_20251210_152353_348,7,2,7,0.0,99.70703125,47.9794919476,-93.958984375,122
7vars_1cons_20251210_152353_652,7,1,1,0.09765625,100.0,0.1070382254,25.0029296875,29
7vars_1cons_20251210_152353_652,7,1,2,15.72265625,100.0,0.0930524553,25.39453125,55
7vars_1cons_20251210_152353_652,7,1,3,0.87890625,100.0,0.1099679129,24.9208984375,68
7vars_1cons_20251210_152353_652,7,1,4,63.4765625,100.0,0.1080845424,24.9736328125,78
7vars_1cons_20251210_152353_652,7,1,5,67.96875,100.0,0.0409458705,26.853515625,135
7vars_1cons_20251210_152353_652,7,1,6,77.1484375,100.0,0.0270647321,27.2421875,139
7vars_1cons_20251210_152353_652,7,1,7,87.5,100.0,0.0139160156,27.6103515625,147
7vars_3cons_20251210_152353_687,7,3,1,0.0,99.21875,5205.190086816,-15612.5703125,30
7vars_3cons_20251210_152353_687,7,3,2,0.0,99.90234375,3903.8808463621,-11708.642578125,49
7vars_3cons_20251210_152353_687,7,3,3,0.0,99.51171875,11231.652631832,-33691.9580078125,67
7vars_3cons_20251210_152353_687,7,3,4,0.0,58.30078125,334646.4285720119,-1003936.2890625,83
7vars_3cons_20251210_152353_687,7,3,5,0.0,99.8046875,1301.297521704,-3900.892578125,99
7vars_3cons_20251210_152353_687,7,3,6,0.0,89.16015625,87869.48733731,-263605.462890625,127
7vars_3cons_20251210_152353_687,7,3,7,0.0,91.6015625,78770.935609826,-236309.8076171875,144
7vars_1cons_20251210_152353_828,7,1,1,99.70703125,100.0,0.0009765625,-12.01171875,31
7vars_1cons_20251210_152353_828,7,1,2,99.609375,100.0,0.0013020833,-12.015625,47
7vars_1cons_20251210_152353_828,7,1,4,99.51171875,100.0,0.0016276042,-12.01953125,83
7vars_1cons_20251210_152353_828,7,1,5,99.90234375,100.0,0.0003255208,-12.00390625,107
7vars_3cons_20251210_152353_169,7,3,1,0.0,99.8046875,412.4351133055,-3720.916015625,20
7vars_3cons_20251210_152353_169,7,3,3,0.0,0.09765625,226137.5566748751,-2035247.0078125,73
7vars_3cons_20251210_152353_169,7,3,4,0.0,41.89453125,166957.0006195356,-1502622.00390625,103
7vars_3cons_20251210_152353_169,7,3,5,0.0,71.97265625,89540.6214102535,-805874.591796875,102
7vars_3cons_20251210_152353_169,7,3,6,0.0,24.51171875,180670.5538031756,-1626043.982421875,120
7vars_3cons_20251210_152353_169,7,3,7,0.0,31.54296875,166374.378006041,-1497378.400390625,145
7vars_1cons_20251210_152353_816,7,1,1,0.0,99.90234375,5299121093.75,-52.9912109375,30
7vars_1cons_20251210_152353_816,7,1,2,0.0,99.8046875,8498242187.5,-84.982421875,42
7vars_1cons_20251210_152353_816,7,1,3,0.0,4.1015625,3763957519531.25,-37639.5751953125,66
7vars_1cons_20251210_152353_816,7,1,4,0.0,63.57421875,14477714843750.0,-144777.1484375,93
7vars_1cons_20251210_152353_816,7,1,5,0.0,27.63671875,13552665039062.5,-135526.650390625,107
7vars_1cons_20251210_152353_816,7,1,6,0.0,51.7578125,14822447363281.25,-148224.4736328125,110
7vars_1cons_20251210_152353_816,7,1,7,0.0,59.86328125,3636612402343.75,-36366.1240234375,147
7vars_2cons_20251210_152353_800,7,2,2,0.0,99.12109375,1343.9506157592,-9414.654296875,47
7vars_2cons_20251210_152353_800,7,2,3,0.0,99.51171875,242.269810614,-1702.888671875,66
7vars_2cons_20251210_152353_800,7,2,4,0.0,88.37890625,12941.3299571037,-90596.3095703125,106
7vars_2cons_20251210_152353_800,7,2,5,0.0,97.65625,3547.2961825229,-24838.0732421875,97
7vars_2cons_20251210_152353_800,7,2,6,0.0,1.85546875,34445.6565782259,-241126.595703125,145
7vars_2cons_20251210_152353_800,7,2,7,0.0,0.0,69241.5423701218,-484697.7958984375,156
7vars_2cons_20251210_152353_620,7,2,1,0.0,0.0,29124.3333656937,-262128.0,23
7vars_2cons_20251210_152353_620,7,2,2,0.0,91.50390625,8127.7040020863,-73158.3359375,45
7vars_2cons_20251210_152353_620,7,2,3,0.0,99.609375,625.7542324661,-5640.7880859375,63
7vars_2cons_20251210_152353_620,7,2,4,0.0,99.70703125,277.3232424956,-2504.9091796875,87
7vars_2cons_20251210_152353_620,7,2,5,0.0,97.8515625,3654.9732028458,-32903.7587890625,107
7vars_2cons_20251210_152353_620,7,2,6,0.0,97.4609375,2488.7980713417,-22408.1826171875,150
7vars_2cons_20251210_152353_620,7,2,7,0.0,93.84765625,5823.7880924084,-52423.0927734375,132
7vars_1cons_20251210_152353_438,7,1,2,0.0,99.90234375,28.8008789351,-298.0087890625,50
7vars_1cons_20251210_152353_438,7,1,3,0.0,93.84765625,1533.3974624709,-15343.974609375,61
