问题ID,变量数,约束数,层数,最佳解概率(%),满足约束概率(%),ARG,平均成本,迭代次数
4vars_3cons_20251210_151158_983,4,3,7,100.0,100.0,0.0,9.0,85
4vars_1cons_20251210_151158_745,4,1,1,100.0,100.0,0.0,-6.0,22
4vars_1cons_20251210_151158_745,4,1,2,0.0,99.90234375,5.3313802172,-37.98828125,51
4vars_1cons_20251210_151158_745,4,1,3,0.0,99.0234375,309.3079432238,-1861.84765625,68
4vars_1cons_20251210_151158_745,4,1,4,0.0,89.55078125,5946.2848406396,-35683.708984375,79
4vars_1cons_20251210_151158_745,4,1,5,0.0,96.2890625,2250.5234412509,-13509.140625,110
4vars_1cons_20251210_151158_745,4,1,6,0.0,16.015625,5096.9752689116,-30587.8515625,124
4vars_1cons_20251210_151158_745,4,1,7,0.0,11.1328125,6899.4980583742,-41402.98828125,130
4vars_2cons_20251210_151158_767,4,2,1,100.0,100.0,0.0,15.0,23
4vars_2cons_20251210_151158_767,4,2,2,0.0,62.890625,1881.4722643707,-28207.083984375,49
4vars_2cons_20251210_151158_767,4,2,3,0.0,97.94921875,89.5931640028,-1328.8974609375,68
4vars_2cons_20251210_151158_767,4,2,4,0.0,79.296875,1149.7937492335,-17231.90625,80
4vars_2cons_20251210_151158_767,4,2,5,0.0,96.77734375,238.9210284866,-3568.8154296875,100
4vars_2cons_20251210_151158_767,4,2,6,0.0,76.07421875,1143.3853508002,-17135.7802734375,132
4vars_2cons_20251210_151158_767,4,2,7,0.0,69.62890625,1424.9638662375,-21359.4580078125,122
4vars_3cons_20251210_151158_244,4,3,1,100.0,100.0,0.0,-4.0,13
4vars_3cons_20251210_151158_244,4,3,2,100.0,100.0,0.0,-4.0,25
4vars_3cons_20251210_151158_244,4,3,3,100.0,100.0,0.0,-4.0,37
4vars_3cons_20251210_151158_244,4,3,4,100.0,100.0,0.0,-4.0,49
4vars_3cons_20251210_151158_244,4,3,5,100.0,100.0,0.0,-4.0,61
4vars_3cons_20251210_151158_244,4,3,6,100.0,100.0,0.0,-4.0,73
4vars_3cons_20251210_151158_244,4,3,7,100.0,100.0,0.0,-4.0,85
4vars_3cons_20251210_151158_689,4,3,1,100.0,100.0,0.0,-5.0,13
4vars_3cons_20251210_151158_689,4,3,2,100.0,100.0,0.0,-5.0,25
4vars_3cons_20251210_151158_689,4,3,3,100.0,100.0,0.0,-5.0,37
4vars_3cons_20251210_151158_689,4,3,4,100.0,100.0,0.0,-5.0,49
4vars_3cons_20251210_151158_689,4,3,5,100.0,100.0,0.0,-5.0,61
4vars_3cons_20251210_151158_689,4,3,6,100.0,100.0,0.0,-5.0,73
4vars_3cons_20251210_151158_689,4,3,7,100.0,100.0,0.0,-5.0,85
4vars_1cons_20251210_151158_303,4,1,1,100.0,100.0,0.0,-3.0,26
4vars_1cons_20251210_151158_303,4,1,2,0.0,99.90234375,10.6650390981,-34.9951171875,47
4vars_1cons_20251210_151158_303,4,1,3,0.0,99.8046875,21.3300781961,-66.990234375,71
4vars_1cons_20251210_151158_303,4,1,4,0.0,99.51171875,53.3251954903,-162.9755859375,75
4vars_1cons_20251210_151158_303,4,1,5,100.0,100.0,0.0,-3.0,98
4vars_1cons_20251210_151158_303,4,1,6,0.0,99.90234375,10.6650390981,-34.9951171875,115
4vars_1cons_20251210_151158_303,4,1,7,100.0,100.0,0.0,-3.0,114
4vars_3cons_20251210_151158_897,4,3,1,100.0,100.0,0.0,7.0,13
4vars_3cons_20251210_151158_897,4,3,2,100.0,100.0,0.0,7.0,25
4vars_3cons_20251210_151158_897,4,3,3,100.0,100.0,0.0,7.0,37
4vars_3cons_20251210_151158_897,4,3,4,100.0,100.0,0.0,7.0,49
4vars_3cons_20251210_151158_897,4,3,5,100.0,100.0,0.0,7.0,61
4vars_3cons_20251210_151158_897,4,3,6,100.0,100.0,0.0,7.0,73
4vars_3cons_20251210_151158_897,4,3,7,100.0,100.0,0.0,7.0,85
4vars_1cons_20251210_151158_386,4,1,1,99.90234375,100.0,0.0029296875,-3.0087890625,31
4vars_1cons_20251210_151158_386,4,1,2,0.0,97.265625,4032.4326306289,-12100.2978515625,49
4vars_1cons_20251210_151158_386,4,1,3,0.0,86.328125,1495.6308643604,-4489.892578125,61
4vars_1cons_20251210_151158_386,4,1,4,0.0,38.76953125,8575.8633098362,-25730.58984375,83
4vars_1cons_20251210_151158_386,4,1,5,0.0,12.6953125,10793.8340203544,-32384.501953125,102
4vars_1cons_20251210_151158_386,4,1,6,0.0,96.875,714.7119164449,-2147.1357421875,114
4vars_1cons_20251210_151158_386,4,1,7,0.0,89.84375,1111.1240271412,-3336.3720703125,136
4vars_3cons_20251210_151158_992,4,3,1,100.0,100.0,0.0,-9.0,13
4vars_3cons_20251210_151158_992,4,3,2,100.0,100.0,0.0,-9.0,25
4vars_3cons_20251210_151158_992,4,3,3,100.0,100.0,0.0,-9.0,37
4vars_3cons_20251210_151158_992,4,3,4,100.0,100.0,0.0,-9.0,49
4vars_3cons_20251210_151158_992,4,3,5,100.0,100.0,0.0,-9.0,61
4vars_3cons_20251210_151158_992,4,3,6,100.0,100.0,0.0,-9.0,73
4vars_3cons_20251210_151158_992,4,3,7,100.0,100.0,0.0,-9.0,85
4vars_2cons_20251210_151158_841,4,2,1,100.0,100.0,0.0,6.0,24
4vars_2cons_20251210_151158_841,4,2,2,0.0,68.5546875,1973.2218391592,-11833.3310546875,55
4vars_2cons_20251210_151158_841,4,2,3,0.0,35.05859375,3546.4501894017,-21272.701171875,68
4vars_2cons_20251210_151158_841,4,2,4,0.0,78.125,1194.593748009,-7161.5625,84
4vars_2cons_20251210_151158_841,4,2,5,0.0,72.0703125,1525.2402318329,-9145.44140625,96
4vars_2cons_20251210_151158_841,4,2,6,0.0,92.28515625,421.3076164853,-2521.845703125,125
4vars_2cons_20251210_151158_841,4,2,7,0.0,87.6953125,1439.9389624439,-8633.6337890625,125
4vars_2cons_20251210_151158_726,4,2,1,100.0,100.0,0.0,4.0,26
4vars_2cons_20251210_151158_726,4,2,2,100.0,100.0,0.0,4.0,40
4vars_2cons_20251210_151158_726,4,2,3,100.0,100.0,0.0,4.0,64
4vars_2cons_20251210_151158_726,4,2,4,99.51171875,100.0,0.0146484375,3.94140625,75
4vars_2cons_20251210_151158_726,4,2,5,100.0,100.0,0.0,4.0,103
4vars_2cons_20251210_151158_726,4,2,6,100.0,100.0,0.0,4.0,110
4vars_2cons_20251210_151158_726,4,2,7,100.0,100.0,0.0,4.0,105
4vars_2cons_20251210_151158_542,4,2,1,100.0,100.0,0.0,1.0,13
4vars_2cons_20251210_151158_542,4,2,2,100.0,100.0,0.0,1.0,25
4vars_2cons_20251210_151158_542,4,2,3,100.0,100.0,0.0,1.0,37
4vars_2cons_20251210_151158_542,4,2,4,100.0,100.0,0.0,1.0,49
4vars_2cons_20251210_151158_542,4,2,5,100.0,100.0,0.0,1.0,61
4vars_2cons_20251210_151158_542,4,2,6,100.0,100.0,0.0,1.0,73
4vars_2cons_20251210_151158_542,4,2,7,100.0,100.0,0.0,1.0,85
4vars_3cons_20251210_151158_684,4,3,1,0.0,99.90234375,345.5882819412,-1732.94140625,28
4vars_3cons_20251210_151158_684,4,3,2,100.0,100.0,0.0,-5.0,40
4vars_3cons_20251210_151158_684,4,3,3,0.0,99.609375,1382.3531277647,-6916.765625,58
4vars_3cons_20251210_151158_684,4,3,4,0.0,99.609375,1382.3531277647,-6916.765625,84
4vars_3cons_20251210_151158_684,4,3,5,100.0,100.0,0.0,-5.0,98
4vars_3cons_20251210_151158_684,4,3,6,0.0,99.609375,1382.3531277647,-6916.765625,128
4vars_3cons_20251210_151158_684,4,3,7,0.0,99.8046875,691.1765638824,-3460.8828125,117
4vars_1cons_20251210_151158_852,4,1,1,100.0,100.0,0.0,-3.0,26
4vars_1cons_20251210_151158_852,4,1,2,0.0,98.4375,682.6145856087,-2050.84375,53
4vars_1cons_20251210_151158_852,4,1,3,100.0,100.0,0.0,-3.0,57
4vars_1cons_20251210_151158_852,4,1,4,0.0,99.70703125,127.9902348016,-386.970703125,82
4vars_1cons_20251210_151158_852,4,1,5,0.0,99.90234375,42.6634116005,-130.990234375,103
4vars_1cons_20251210_151158_852,4,1,6,0.0,99.90234375,42.6634116005,-130.990234375,118
4vars_1cons_20251210_151158_852,4,1,7,0.0,99.90234375,42.6634116005,-130.990234375,115
4vars_1cons_20251210_151158_751,4,1,1,0.0,99.90234375,287.9873018076,-286.9873046875,31
4vars_1cons_20251210_151158_751,4,1,2,0.0,6.640625,111742.8602106964,-111741.861328125,42
4vars_1cons_20251210_151158_751,4,1,3,0.0,6.73828125,90108.9131614109,-90107.9140625,69
4vars_1cons_20251210_151158_751,4,1,4,0.0,83.88671875,22463.6267284887,-22462.626953125,86
4vars_1cons_20251210_151158_751,4,1,5,0.0,70.5078125,59487.3343660642,-59486.3349609375,93
4vars_1cons_20251210_151158_751,4,1,6,0.0,27.63671875,95390.8066632794,-95389.8076171875,110
4vars_1cons_20251210_151158_751,4,1,7,0.0,66.2109375,49438.9047790485,-49437.9052734375,128
4vars_1cons_20251210_151158_217,4,1,1,0.0,100.0,0.454545455,-16.0,25
4vars_1cons_20251210_151158_217,4,1,2,0.0,96.09375,300.0796345058,-3311.8759765625,48
4vars_1cons_20251210_151158_217,4,1,3,0.0,67.87109375,2143.9683968354,-23594.65234375,58
4vars_1cons_20251210_151158_217,4,1,4,0.0,88.28125,715.6297059063,-7882.9267578125,82
4vars_1cons_20251210_151158_217,4,1,5,0.0,99.8046875,14.9994673432,-175.994140625,110
4vars_1cons_20251210_151158_217,4,1,6,0.0,98.92578125,75.6348544722,-842.9833984375,111
4vars_1cons_20251210_151158_217,4,1,7,0.0,97.36328125,130.9106890395,-1451.017578125,140
4vars_1cons_20251210_151158_419,4,1,1,100.0,100.0,0.0,14.0,23
4vars_1cons_20251210_151158_419,4,1,2,0.0,63.4765625,1204.8638384251,-16854.09375,49
4vars_1cons_20251210_151158_419,4,1,3,0.0,87.79296875,491.8120811219,-6871.369140625,57
4vars_1cons_20251210_151158_419,4,1,4,0.0,88.37890625,354.4158061085,-4947.8212890625,78
4vars_1cons_20251210_151158_419,4,1,5,0.0,95.8984375,151.1179546912,-2101.6513671875,116
4vars_1cons_20251210_151158_419,4,1,6,0.0,88.37890625,345.2890622534,-4820.046875,163
4vars_1cons_20251210_151158_419,4,1,7,0.0,97.55859375,178.3499580199,-2482.8994140625,139
4vars_1cons_20251210_151158_560,4,1,1,0.0,100.0,5.99999994,-5.0,28
4vars_1cons_20251210_151158_560,4,1,2,0.0,99.70703125,101.9765614802,-100.9765625,52
4vars_1cons_20251210_151158_560,4,1,3,0.0,99.90234375,37.9892574326,-36.9892578125,75
4vars_1cons_20251210_151158_560,4,1,4,0.0,94.43359375,2213.8866966111,-2212.88671875,90
4vars_1cons_20251210_151158_560,4,1,5,0.0,84.1796875,5861.3475976365,-5860.34765625,105
4vars_1cons_20251210_151158_560,4,1,6,0.0,15.234375,37091.2974806495,-37090.2978515625,112
4vars_1cons_20251210_151158_560,4,1,7,0.0,98.2421875,1733.9941232851,-1732.994140625,139
4vars_2cons_20251210_151158_201,4,2,1,100.0,100.0,0.0,9.0,13
4vars_2cons_20251210_151158_201,4,2,2,100.0,100.0,0.0,9.0,25
4vars_2cons_20251210_151158_201,4,2,3,100.0,100.0,0.0,9.0,37
4vars_2cons_20251210_151158_201,4,2,4,100.0,100.0,0.0,9.0,49
4vars_2cons_20251210_151158_201,4,2,5,100.0,100.0,0.0,9.0,61
4vars_2cons_20251210_151158_201,4,2,6,100.0,100.0,0.0,9.0,73
4vars_2cons_20251210_151158_201,4,2,7,100.0,100.0,0.0,9.0,85
4vars_3cons_20251210_151158_146,4,3,1,0.0,99.90234375,149.3320307522,-444.99609375,30
4vars_3cons_20251210_151158_146,4,3,2,100.0,100.0,0.0,3.0,46
4vars_3cons_20251210_151158_146,4,3,3,100.0,100.0,0.0,3.0,61
4vars_3cons_20251210_151158_146,4,3,4,0.0,98.6328125,2090.6484305312,-6268.9453125,76
4vars_3cons_20251210_151158_146,4,3,5,100.0,100.0,0.0,3.0,84
4vars_3cons_20251210_151158_146,4,3,6,0.0,99.70703125,447.9960922567,-1340.98828125,120
4vars_3cons_20251210_151158_146,4,3,7,0.0,99.70703125,447.9960922567,-1340.98828125,134
4vars_1cons_20251210_151158_798,4,1,1,100.0,100.0,0.0,-2.0,26
4vars_1cons_20251210_151158_798,4,1,2,100.0,100.0,0.0,-2.0,43
4vars_1cons_20251210_151158_798,4,1,3,0.0,77.24609375,3727.9277530146,-7457.85546875,66
4vars_1cons_20251210_151158_798,4,1,4,0.0,99.21875,128.0009772025,-258.001953125,84
4vars_1cons_20251210_151158_798,4,1,5,0.0,99.70703125,47.9995119587,-97.9990234375,106
4vars_1cons_20251210_151158_798,4,1,6,0.0,99.70703125,47.99609399,-97.9921875,138
4vars_1cons_20251210_151158_798,4,1,7,0.0,97.8515625,351.9526384785,-705.9052734375,145
4vars_3cons_20251210_151158_912,4,3,1,100.0,100.0,0.0,5.0,25
4vars_3cons_20251210_151158_912,4,3,2,100.0,100.0,0.0,5.0,52
4vars_3cons_20251210_151158_912,4,3,3,0.0,99.90234375,159.99453093,-794.97265625,63
4vars_3cons_20251210_151158_912,4,3,4,100.0,100.0,0.0,5.0,59
4vars_3cons_20251210_151158_912,4,3,5,100.0,100.0,0.0,5.0,89
4vars_3cons_20251210_151158_912,4,3,6,0.0,99.90234375,159.99453093,-794.97265625,121
4vars_3cons_20251210_151158_912,4,3,7,100.0,100.0,0.0,5.0,134
4vars_3cons_20251210_151158_574,4,3,1,100.0,100.0,0.0,-2.0,13
4vars_3cons_20251210_151158_574,4,3,2,100.0,100.0,0.0,-2.0,25
4vars_3cons_20251210_151158_574,4,3,3,100.0,100.0,0.0,-2.0,37
4vars_3cons_20251210_151158_574,4,3,4,100.0,100.0,0.0,-2.0,49
4vars_3cons_20251210_151158_574,4,3,5,100.0,100.0,0.0,-2.0,61
4vars_3cons_20251210_151158_574,4,3,6,100.0,100.0,0.0,-2.0,73
4vars_3cons_20251210_151158_574,4,3,7,100.0,100.0,0.0,-2.0,85
4vars_3cons_20251210_151158_295,4,3,1,100.0,100.0,0.0,-6.0,13
4vars_3cons_20251210_151158_295,4,3,2,100.0,100.0,0.0,-6.0,25
4vars_3cons_20251210_151158_295,4,3,3,100.0,100.0,0.0,-6.0,37
4vars_3cons_20251210_151158_295,4,3,4,100.0,100.0,0.0,-6.0,49
4vars_3cons_20251210_151158_295,4,3,5,100.0,100.0,0.0,-6.0,61
4vars_3cons_20251210_151158_295,4,3,6,100.0,100.0,0.0,-6.0,73
4vars_3cons_20251210_151158_295,4,3,7,100.0,100.0,0.0,-6.0,85
4vars_2cons_20251210_151158_647,4,2,1,100.0,100.0,0.0,8.0,24
4vars_2cons_20251210_151158_647,4,2,2,0.0,99.21875,1279.9670394157,-10231.736328125,47
4vars_2cons_20251210_151158_647,4,2,3,0.0,92.1875,4159.9121041751,-33271.296875,71
4vars_2cons_20251210_151158_647,4,2,4,0.0,96.97265625,1611.9659403679,-12887.7275390625,82
4vars_2cons_20251210_151158_647,4,2,5,0.0,38.28125,33151.2975659827,-265202.380859375,110
4vars_2cons_20251210_151158_647,4,2,6,0.0,97.94921875,3971.8963573398,-31767.1708984375,123
4vars_2cons_20251210_151158_647,4,2,7,0.0,97.8515625,1143.9758286482,-9143.806640625,136
4vars_3cons_20251210_151158_904,4,3,1,0.0,99.90234375,2358328027343.75,-23583.2802734375,26
4vars_3cons_20251210_151158_904,4,3,2,0.0,99.90234375,2358328027343.75,-23583.2802734375,38
4vars_3cons_20251210_151158_904,4,3,3,100.0,100.0,0.0,0.0,63
4vars_3cons_20251210_151158_904,4,3,4,100.0,100.0,0.0,0.0,60
4vars_3cons_20251210_151158_904,4,3,5,100.0,100.0,0.0,0.0,85
4vars_3cons_20251210_151158_904,4,3,6,100.0,100.0,0.0,0.0,112
4vars_3cons_20251210_151158_904,4,3,7,0.0,99.90234375,2358328027343.75,-23583.2802734375,126
4vars_3cons_20251210_151158_310,4,3,1,100.0,100.0,0.0,-6.0,26
4vars_3cons_20251210_151158_310,4,3,2,0.0,97.55859375,113863.155300449,-683184.9306640625,66
4vars_3cons_20251210_151158_310,4,3,3,0.0,99.70703125,13663.5786360539,-81987.4716796875,77
4vars_3cons_20251210_151158_310,4,3,4,0.0,98.6328125,63763.3669682514,-382586.201171875,94
4vars_3cons_20251210_151158_310,4,3,5,0.0,99.90234375,4554.526212018,-27333.1572265625,98
4vars_3cons_20251210_151158_310,4,3,6,0.0,99.70703125,13663.5786360539,-81987.4716796875,118
4vars_3cons_20251210_151158_310,4,3,7,100.0,100.0,0.0,-6.0,101
4vars_3cons_20251210_151158_632,4,3,1,0.0,99.90234375,151.573807486,-2860.90234375,33
4vars_3cons_20251210_151158_632,4,3,2,0.0,99.609375,606.2952299441,-11500.609375,48
4vars_3cons_20251210_151158_632,4,3,3,0.0,99.8046875,303.147614972,-5740.8046875,70
4vars_3cons_20251210_151158_632,4,3,4,0.0,99.12109375,1364.1642673741,-25900.12109375,84
4vars_3cons_20251210_151158_632,4,3,5,100.0,100.0,0.0,19.0,91
4vars_3cons_20251210_151158_632,4,3,6,100.0,100.0,0.0,19.0,110
4vars_3cons_20251210_151158_632,4,3,7,100.0,100.0,0.0,19.0,130
4vars_3cons_20251210_151158_549,4,3,1,100.0,100.0,0.0,19.0,21
4vars_3cons_20251210_151158_549,4,3,2,0.0,99.90234375,63.9982524334,-1196.966796875,47
4vars_3cons_20251210_151158_549,4,3,3,0.0,99.21875,511.9860194674,-9708.734375,65
4vars_3cons_20251210_151158_549,4,3,4,100.0,100.0,0.0,19.0,77
4vars_3cons_20251210_151158_549,4,3,5,0.0,99.90234375,63.9982524334,-1196.966796875,99
4vars_3cons_20251210_151158_549,4,3,6,0.0,99.90234375,63.9982524334,-1196.966796875,119
4vars_3cons_20251210_151158_549,4,3,7,0.0,99.90234375,63.9982524334,-1196.966796875,127
4vars_2cons_20251210_151158_685,4,2,1,0.0,0.0,5460.3333242328,-32756.0,28
4vars_2cons_20251210_151158_685,4,2,2,100.0,100.0,0.0,6.0,43
4vars_2cons_20251210_151158_685,4,2,3,0.0,98.6328125,421.3167310686,-2521.900390625,75
4vars_2cons_20251210_151158_685,4,2,4,0.0,0.0,5625.6656807281,-33747.994140625,85
4vars_2cons_20251210_151158_685,4,2,5,0.0,0.09765625,6318.9872941559,-37907.923828125,99
4vars_2cons_20251210_151158_685,4,2,6,0.0,99.31640625,250.6559240614,-1497.935546875,127
4vars_2cons_20251210_151158_685,4,2,7,0.0,97.94921875,559.9794912542,-3353.876953125,128
4vars_1cons_20251210_151158_526,4,1,1,0.0,99.90234375,2.9081143439,-20.9892578125,23
4vars_1cons_20251210_151158_526,4,1,2,0.0,16.796875,50633.8691833726,-556961.5615234375,50
4vars_1cons_20251210_151158_526,4,1,3,0.0,12.20703125,16292.6606741089,-179208.267578125,60
4vars_1cons_20251210_151158_526,4,1,4,0.0,86.62109375,5902.3295400888,-64914.625,80
4vars_1cons_20251210_151158_526,4,1,5,0.0,72.94921875,1454.2649134507,-15985.9140625,115
4vars_1cons_20251210_151158_526,4,1,6,0.0,40.8203125,7647.3185299797,-84109.50390625,128
4vars_1cons_20251210_151158_526,4,1,7,0.0,23.92578125,3961.3862712567,-43564.2490234375,128
4vars_2cons_20251210_151158_930,4,2,1,100.0,100.0,0.0,17.0,13
4vars_2cons_20251210_151158_930,4,2,2,100.0,100.0,0.0,17.0,25
4vars_2cons_20251210_151158_930,4,2,3,100.0,100.0,0.0,17.0,37
4vars_2cons_20251210_151158_930,4,2,4,100.0,100.0,0.0,17.0,49
4vars_2cons_20251210_151158_930,4,2,5,100.0,100.0,0.0,17.0,61
4vars_2cons_20251210_151158_930,4,2,6,100.0,100.0,0.0,17.0,73
4vars_2cons_20251210_151158_930,4,2,7,100.0,100.0,0.0,17.0,85
4vars_3cons_20251210_151158_573,4,3,1,0.0,99.90234375,263.9930416622,-2103.9443359375,24
4vars_3cons_20251210_151158_573,4,3,2,100.0,100.0,0.0,8.0,43
4vars_3cons_20251210_151158_573,4,3,3,100.0,100.0,0.0,8.0,73
4vars_3cons_20251210_151158_573,4,3,4,0.0,99.51171875,1319.965208311,-10551.7216796875,88
4vars_3cons_20251210_151158_573,4,3,5,0.0,99.90234375,263.9930416622,-2103.9443359375,105
4vars_3cons_20251210_151158_573,4,3,6,100.0,100.0,0.0,8.0,119
4vars_3cons_20251210_151158_573,4,3,7,100.0,100.0,0.0,8.0,105
4vars_1cons_20251210_151158_463,4,1,1,0.0,99.90234375,16.9965821162,-35.9931640625,24
4vars_1cons_20251210_151158_463,4,1,2,0.0,99.51171875,80.9829105612,-163.9658203125,52
4vars_1cons_20251210_151158_463,4,1,3,0.0,98.6328125,224.9521495623,-451.904296875,68
4vars_1cons_20251210_151158_463,4,1,4,0.0,99.51171875,80.9829105612,-163.9658203125,80
4vars_1cons_20251210_151158_463,4,1,5,0.0,99.90234375,16.9965821162,-35.9931640625,92
4vars_1cons_20251210_151158_463,4,1,6,0.0,100.0,1.000000005,-4.0,118
4vars_1cons_20251210_151158_463,4,1,7,0.0,100.0,1.000000005,-4.0,132
4vars_1cons_20251210_151158_496,4,1,1,100.0,100.0,0.0,-8.0,30
4vars_1cons_20251210_151158_496,4,1,2,0.0,98.92578125,235.9932864278,-1895.9462890625,56
4vars_1cons_20251210_151158_496,4,1,3,0.0,95.5078125,444.3577886414,-3562.8623046875,69
4vars_1cons_20251210_151158_496,4,1,4,0.0,95.01953125,355.9908451716,-2855.9267578125,89
4vars_1cons_20251210_151158_496,4,1,5,0.0,95.21484375,791.9705820447,-6343.7646484375,103
4vars_1cons_20251210_151158_496,4,1,6,0.0,93.5546875,1024.3474133898,-8202.779296875,128
4vars_1cons_20251210_151158_496,4,1,7,0.0,76.26953125,984.3450940039,-7882.7607421875,143
4vars_1cons_20251210_151158_764,4,1,1,0.0,0.0,3640.3333292885,-32754.0,21
4vars_1cons_20251210_151158_764,4,1,2,0.0,91.796875,1866.5875630302,-16790.2880859375,47
4vars_1cons_20251210_151158_764,4,1,3,0.0,0.0,3704.3274698424,-33329.947265625,65
4vars_1cons_20251210_151158_764,4,1,4,0.0,81.15234375,3292.1998661337,-29620.798828125,81
4vars_1cons_20251210_151158_764,4,1,5,0.0,98.73046875,273.7639970917,-2454.8759765625,99
4vars_1cons_20251210_151158_764,4,1,6,0.0,98.4375,245.3102210816,-2198.7919921875,130
4vars_1cons_20251210_151158_764,4,1,7,0.0,98.828125,188.4274086448,-1686.8466796875,157
4vars_3cons_20251210_151158_826,4,3,1,100.0,100.0,0.0,-1.0,13
4vars_3cons_20251210_151158_826,4,3,2,100.0,100.0,0.0,-1.0,25
4vars_3cons_20251210_151158_826,4,3,3,100.0,100.0,0.0,-1.0,37
4vars_3cons_20251210_151158_826,4,3,4,100.0,100.0,0.0,-1.0,49
4vars_3cons_20251210_151158_826,4,3,5,100.0,100.0,0.0,-1.0,61
4vars_3cons_20251210_151158_826,4,3,6,100.0,100.0,0.0,-1.0,73
4vars_3cons_20251210_151158_826,4,3,7,100.0,100.0,0.0,-1.0,85
4vars_3cons_20251210_151158_211,4,3,1,100.0,100.0,0.0,-5.0,23
4vars_3cons_20251210_151158_211,4,3,2,100.0,100.0,0.0,-5.0,50
4vars_3cons_20251210_151158_211,4,3,3,100.0,100.0,0.0,-5.0,58
4vars_3cons_20251210_151158_211,4,3,4,0.0,99.8046875,1740.7453159815,-8708.7265625,77
4vars_3cons_20251210_151158_211,4,3,5,0.0,99.8046875,1740.7453159815,-8708.7265625,99
4vars_3cons_20251210_151158_211,4,3,6,100.0,100.0,0.0,-5.0,115
4vars_3cons_20251210_151158_211,4,3,7,100.0,100.0,0.0,-5.0,114
4vars_1cons_20251210_151158_717,4,1,1,100.0,100.0,0.0,9.0,13
4vars_1cons_20251210_151158_717,4,1,2,100.0,100.0,0.0,9.0,25
4vars_1cons_20251210_151158_717,4,1,3,100.0,100.0,0.0,9.0,37
4vars_1cons_20251210_151158_717,4,1,4,100.0,100.0,0.0,9.0,49
4vars_1cons_20251210_151158_717,4,1,5,100.0,100.0,0.0,9.0,61
4vars_1cons_20251210_151158_717,4,1,6,100.0,100.0,0.0,9.0,73
4vars_1cons_20251210_151158_717,4,1,7,100.0,100.0,0.0,9.0,85
4vars_2cons_20251210_151158_138,4,2,1,100.0,100.0,0.0,1.0,28
4vars_2cons_20251210_151158_138,4,2,2,0.0,54.39453125,74711.3342138242,-74710.3349609375,50
4vars_2cons_20251210_151158_138,4,2,3,0.0,95.41015625,7519.1278544962,-7518.1279296875,68
4vars_2cons_20251210_151158_138,4,2,4,0.0,99.4140625,959.8886622761,-958.888671875,81
4vars_2cons_20251210_151158_138,4,2,5,0.0,99.8046875,319.9628874254,-318.962890625,92
4vars_2cons_20251210_151158_138,4,2,6,100.0,100.0,0.0,1.0,110
4vars_2cons_20251210_151158_138,4,2,7,0.0,99.90234375,159.9814437127,-158.9814453125,128
